day_of_week,hour_sin,hour_cos,month_sin,month_cos,is_weekend,quarter,lat,long,label
1.00000000,-0.19080900,-0.98162718,0.86602540,0.50000000,0.00000000,0.25000000,32.04949480,34.80655420,5
1.00000000,-0.19509032,-0.98078528,0.86602540,0.50000000,0.00000000,0.25000000,32.04949480,34.80655420,5
1.00000000,-0.19936793,-0.97992470,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.20364175,-0.97904547,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.21217767,-0.97723111,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.22069744,-0.97534232,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.22495105,-0.97437006,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.22920039,-0.97337926,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.23768589,-0.97134207,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.24192190,-0.97029573,0.86602540,0.50000000,0.00000000,0.25000000,32.04945720,34.80651570,5
1.00000000,-0.24615329,-0.96923091,0.86602540,0.50000000,0.00000000,0.25000000,32.04945720,34.80651570,5
1.00000000,-0.25460195,-0.96704594,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.25881905,-0.96592583,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.26303121,-0.96478732,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.26723838,-0.96363045,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.27144045,-0.96245524,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.27563736,-0.96126170,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.27982901,-0.96004985,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.28401534,-0.95881973,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.28819627,-0.95757136,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.29654157,-0.95501994,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.30486430,-0.95239580,0.86602540,0.50000000,0.00000000,0.25000000,32.04946320,34.80650760,5
1.00000000,-0.30901699,-0.95105652,0.86602540,0.50000000,0.00000000,0.25000000,32.04946320,34.80650760,5
1.00000000,-0.31316381,-0.94969913,0.86602540,0.50000000,0.00000000,0.25000000,32.04946320,34.80650760,5
1.00000000,-0.31730466,-0.94832366,0.86602540,0.50000000,0.00000000,0.25000000,32.04946320,34.80650760,5
1.00000000,-0.32143947,-0.94693013,0.86602540,0.50000000,0.00000000,0.25000000,32.04946320,34.80650760,5
1.00000000,-0.32969065,-0.94408902,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.33380686,-0.94264149,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.34202014,-0.93969262,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.34611706,-0.93819134,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.35020738,-0.93667219,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.35429104,-0.93513521,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.35836795,-0.93358043,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.36243804,-0.93200787,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.36650123,-0.93041757,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.37055744,-0.92880955,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.37460659,-0.92718385,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.37864862,-0.92554050,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.38268343,-0.92387953,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.38671096,-0.92220097,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.39073113,-0.92050485,0.86602540,0.50000000,0.00000000,0.25000000,32.04946650,34.80652160,5
1.00000000,-0.39474386,-0.91879121,0.86602540,0.50000000,0.00000000,0.25000000,32.04950900,34.80638610,5
1.00000000,-0.39874907,-0.91706007,0.86602540,0.50000000,0.00000000,0.25000000,32.04948020,34.80649430,5
1.00000000,-0.40274669,-0.91531148,0.86602540,0.50000000,0.00000000,0.25000000,32.04948020,34.80649430,5
1.00000000,-0.40673664,-0.91354546,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.41071885,-0.91176204,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.41469324,-0.90996127,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.41865974,-0.90814317,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.42261826,-0.90630779,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.42656874,-0.90445515,0.86602540,0.50000000,0.00000000,0.25000000,32.04945010,34.80649800,5
1.00000000,-0.43444526,-0.90069824,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.43837115,-0.89879405,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.44228869,-0.89687274,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.44619781,-0.89493436,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.45009844,-0.89297894,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.45399050,-0.89100652,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.45787392,-0.88901714,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.46174861,-0.88701083,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.46561452,-0.88498764,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.46947156,-0.88294759,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.47331967,-0.88089074,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.47715876,-0.87881711,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.48098877,-0.87672676,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.48480962,-0.87461971,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.48862124,-0.87249601,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.49242356,-0.87035570,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.49621650,-0.86819881,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.50000000,-0.86602540,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.50377398,-0.86383551,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.50753836,-0.86162916,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.51129309,-0.85940641,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.51503807,-0.85716730,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.52249856,-0.85264016,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.52621392,-0.85035222,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.52991926,-0.84804810,0.86602540,0.50000000,0.00000000,0.25000000,32.04944880,34.80649660,5
1.00000000,-0.53361452,-0.84572782,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.53729961,-0.84339145,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.54097447,-0.84103901,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.54463904,-0.83867057,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.54829323,-0.83628616,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.55193699,-0.83388582,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.55919290,-0.82903757,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.56280493,-0.82658975,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.56640624,-0.82412619,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.56999676,-0.82164694,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.57357644,-0.81915204,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.57714519,-0.81664156,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.58424967,-0.81157398,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.59130965,-0.80644460,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.59482279,-0.80385686,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.59832460,-0.80125381,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.60181502,-0.79863551,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.60529399,-0.79600200,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.60876143,-0.79335334,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.61221728,-0.79068957,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.61566148,-0.78801075,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.61909395,-0.78531693,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.62251464,-0.78260816,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.62592347,-0.77988448,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.62932039,-0.77714596,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.63270533,-0.77439264,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.63607822,-0.77162458,0.86602540,0.50000000,0.00000000,0.25000000,32.04948260,34.80651920,5
1.00000000,-0.63943900,-0.76884183,0.86602540,0.50000000,0.00000000,0.25000000,32.04945990,34.80649650,5
1.00000000,-0.64278761,-0.76604444,0.86602540,0.50000000,0.00000000,0.25000000,32.04945990,34.80649650,5
1.00000000,-0.64612398,-0.76323247,0.86602540,0.50000000,0.00000000,0.25000000,32.04945990,34.80649650,5
1.00000000,-0.64944805,-0.76040597,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.65275975,-0.75756498,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.65605903,-0.75470958,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.65934582,-0.75183981,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.66262005,-0.74895572,0.86602540,0.50000000,0.00000000,0.25000000,32.04947630,34.80650540,5
1.00000000,-0.66588167,-0.74605738,0.86602540,0.50000000,0.00000000,0.25000000,32.04947630,34.80650540,5
1.00000000,-0.67236681,-0.74021813,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.67880075,-0.73432251,0.86602540,0.50000000,0.00000000,0.25000000,32.04946500,34.80650580,5
1.00000000,-0.68199836,-0.73135370,0.86602540,0.50000000,0.00000000,0.25000000,32.04946500,34.80650580,5
1.00000000,-0.68518299,-0.72837097,0.86602540,0.50000000,0.00000000,0.25000000,32.04946500,34.80650580,5
1.00000000,-0.68835458,-0.72537437,0.86602540,0.50000000,0.00000000,0.25000000,32.04946500,34.80650580,5
1.00000000,-0.69151306,-0.72236396,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.69465837,-0.71933980,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.69779046,-0.71630194,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.70090926,-0.71325045,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.70401472,-0.71018538,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.70710678,-0.70710678,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.71018538,-0.70401472,0.86602540,0.50000000,0.00000000,0.25000000,32.04946390,34.80650480,5
1.00000000,-0.71325045,-0.70090926,0.86602540,0.50000000,0.00000000,0.25000000,32.04947060,34.80650740,5
1.00000000,-0.71630194,-0.69779046,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.71933980,-0.69465837,0.86602540,0.50000000,0.00000000,0.25000000,32.04946400,34.80650460,5
1.00000000,-0.72236396,-0.69151306,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.72537437,-0.68835458,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.72837097,-0.68518299,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.73135370,-0.68199836,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.73432251,-0.67880075,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.73727734,-0.67559021,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.74021813,-0.67236681,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.74314483,-0.66913061,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.74605738,-0.66588167,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.74895572,-0.66262005,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.75183981,-0.65934582,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.75470958,-0.65605903,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.75756498,-0.65275975,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80651270,5
1.00000000,-0.76040597,-0.64944805,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80651270,5
1.00000000,-0.76323247,-0.64612398,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80651270,5
1.00000000,-0.76604444,-0.64278761,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80651270,5
1.00000000,-0.76884183,-0.63943900,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80651270,5
1.00000000,-0.77162458,-0.63607822,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.77439264,-0.63270533,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.77714596,-0.62932039,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.77988448,-0.62592347,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.78260816,-0.62251464,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.78531693,-0.61909395,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.78801075,-0.61566148,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.79068957,-0.61221728,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.79335334,-0.60876143,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.79600200,-0.60529399,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.79863551,-0.60181502,0.86602540,0.50000000,0.00000000,0.25000000,32.04971750,34.80640310,5
1.00000000,-0.80125381,-0.59832460,0.86602540,0.50000000,0.00000000,0.25000000,32.04947510,34.80650930,5
1.00000000,-0.80385686,-0.59482279,0.86602540,0.50000000,0.00000000,0.25000000,32.04947510,34.80650930,5
1.00000000,-0.80901699,-0.58778525,0.86602540,0.50000000,0.00000000,0.25000000,32.04945800,34.80651370,5
1.00000000,-0.81157398,-0.58424967,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.81411552,-0.58070296,0.86602540,0.50000000,0.00000000,0.25000000,32.04946540,34.80651270,5
1.00000000,-0.81664156,-0.57714519,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.81915204,-0.57357644,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.82164694,-0.56999676,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.82412619,-0.56640624,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.82658975,-0.56280493,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.82903757,-0.55919290,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.83146961,-0.55557023,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.83388582,-0.55193699,0.86602540,0.50000000,0.00000000,0.25000000,32.04945710,34.80649960,5
1.00000000,-0.83628616,-0.54829323,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.83867057,-0.54463904,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.84103901,-0.54097447,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.85035222,-0.52621392,0.86602540,0.50000000,0.00000000,0.25000000,32.04949740,34.80650700,5
1.00000000,-0.90258528,-0.43051110,0.86602540,0.50000000,0.00000000,0.25000000,32.04941580,34.80662970,5
1.00000000,-0.90445515,-0.42656874,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.90630779,-0.42261826,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.90814317,-0.41865974,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.90996127,-0.41469324,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.91176204,-0.41071885,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.91354546,-0.40673664,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.91531148,-0.40274669,0.86602540,0.50000000,0.00000000,0.25000000,32.04945510,34.80651840,5
1.00000000,-0.91706007,-0.39874907,0.86602540,0.50000000,0.00000000,0.25000000,32.04945400,34.80649480,5
1.00000000,-0.91879121,-0.39474386,0.86602540,0.50000000,0.00000000,0.25000000,32.04945400,34.80649480,5
1.00000000,-0.92050485,-0.39073113,0.86602540,0.50000000,0.00000000,0.25000000,32.04945400,34.80649480,5
1.00000000,-0.92220097,-0.38671096,0.86602540,0.50000000,0.00000000,0.25000000,32.04944080,34.80654710,5
1.00000000,-0.92387953,-0.38268343,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.92554050,-0.37864862,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.92718385,-0.37460659,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.92880955,-0.37055744,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.93041757,-0.36650123,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.93358043,-0.35836795,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.93513521,-0.35429104,0.86602540,0.50000000,0.00000000,0.25000000,32.04945890,34.80651710,5
1.00000000,-0.93667219,-0.35020738,0.86602540,0.50000000,0.00000000,0.25000000,32.04945820,34.80650460,5
1.00000000,-0.93819134,-0.34611706,0.86602540,0.50000000,0.00000000,0.25000000,32.04946240,34.80651060,5
1.00000000,-0.93969262,-0.34202014,0.86602540,0.50000000,0.00000000,0.25000000,32.04946240,34.80651060,5
1.00000000,-0.94117602,-0.33791672,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.94264149,-0.33380686,0.86602540,0.50000000,0.00000000,0.25000000,32.04945620,34.80654330,5
1.00000000,-0.94551858,-0.32556815,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.94832366,-0.31730466,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.94969913,-0.31316381,0.86602540,0.50000000,0.00000000,0.25000000,32.04945650,34.80653320,5
1.00000000,-0.95105652,-0.30901699,0.86602540,0.50000000,0.00000000,0.25000000,32.04945650,34.80653320,5
1.00000000,-0.95630476,-0.29237170,0.86602540,0.50000000,0.00000000,0.25000000,32.04945650,34.80653320,5
1.00000000,-0.95757136,-0.28819627,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.95881973,-0.28401534,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.96004985,-0.27982901,0.86602540,0.50000000,0.00000000,0.25000000,32.04947190,34.80649670,5
1.00000000,-0.96126170,-0.27563736,0.86602540,0.50000000,0.00000000,0.25000000,32.04947190,34.80649670,5
1.00000000,-0.96245524,-0.27144045,0.86602540,0.50000000,0.00000000,0.25000000,32.04947190,34.80649670,5
1.00000000,-0.96363045,-0.26723838,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.96478732,-0.26303121,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.96704594,-0.25460195,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.96814764,-0.25038000,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97029573,-0.24192190,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97236992,-0.23344536,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97337926,-0.22920039,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97437006,-0.22495105,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97534232,-0.22069744,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97723111,-0.21217767,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97814760,-0.20791169,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.97992470,-0.19936793,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.98162718,-0.19080900,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.98245040,-0.18652404,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.98404070,-0.17794355,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.98555606,-0.16934950,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.98628560,-0.16504761,0.86602540,0.50000000,0.00000000,0.25000000,32.04945950,34.80651400,5
1.00000000,-0.98901586,-0.14780941,0.86602540,0.50000000,0.00000000,0.25000000,32.04945950,34.80651400,5
1.00000000,-0.98965139,-0.14349262,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99200495,-0.12619897,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99306846,-0.11753740,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80650620,5
1.00000000,-0.99405634,-0.10886687,0.86602540,0.50000000,0.00000000,0.25000000,32.04946550,34.80650620,5
1.00000000,-0.99539620,-0.09584575,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99691733,-0.07845910,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99725019,-0.07410849,0.86602540,0.50000000,0.00000000,0.25000000,32.04946000,34.80651340,5
1.00000000,-0.99813480,-0.06104854,0.86602540,0.50000000,0.00000000,0.25000000,32.04946000,34.80651340,5
1.00000000,-0.99862953,-0.05233596,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99904822,-0.04361939,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99976203,-0.02181489,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99996192,-0.00872654,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-1.00000000,-0.00000000,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99991433,0.01308960,0.86602540,0.50000000,0.00000000,0.25000000,32.04950190,34.80600850,6
1.00000000,-0.99984770,0.01745241,0.86602540,0.50000000,0.00000000,0.25000000,32.04945740,34.80649290,5
1.00000000,-0.99976203,0.02181489,0.86602540,0.50000000,0.00000000,0.25000000,32.04945740,34.80649290,5
1.00000000,-0.99965732,0.02617695,0.86602540,0.50000000,0.00000000,0.25000000,32.04945740,34.80649290,5
